ticker,cls,sign,total,mean_pnl,median_pnl,wins,win_rate,win_rate_lb,pnl_lb,gamma,gamma_n,gamma_mean,gamma_rate,alpha,sigma
BRCC,EXIT18,pos,8,-1.7345548,-0.50505006,3,0.375,0.13684175946152105,-4.81536970977065,,,,,1.1937013069788616,
BRCC,EXIT21,neg,1,0.94339514,0.94339514,1,1.0,0.20654329147389294,,,,,,0.3859814902146657,
BRCC,PRINT,neg,23,5.3027916,4.7661386,22,0.9565217391304348,0.7900841350594088,3.695664310654931,0.5,23.0,5.302791595458984,0.9565217391304348,0.3859814902146657,
BRCC,PRINT,pos,18,1.1961131,1.7199695,16,0.8888888888888888,0.6719975513339578,-2.198953584057514,,,,,1.1937013069788616,
BRIA,EXIT04,neg,1,-8.730159,-8.730159,0,0.0,0.0,,,,,,3.175688862800598,
BRIA,EXIT04,pos,2,12.390641,12.390641,2,1.0,0.3423719528896193,6.110428314208986,,,,,0.012986690737307072,
BRIA,EXIT07,neg,1,5.5929756,5.5929756,1,1.0,0.20654329147389294,,,,,,3.175688862800598,
BRIA,EXIT07,pos,1,11.965763,11.965763,1,1.0,0.20654329147389294,,,,,,0.012986690737307072,
BRIA,EXIT18,neg,2,0.37593937,0.37593937,1,0.5,0.09452865480086611,-14.360906333923339,,,,,3.175688862800598,
BRIA,EXIT18,pos,2,2.554742,2.554742,2,1.0,0.3423719528896193,1.8394145107269289,,,,,0.012986690737307072,
BRIA,PRINT,neg,8,3.3030696,3.1910944,7,0.875,0.5291051942301385,-1.5171239876650047,,,,,3.175688862800598,
BRIA,PRINT,pos,6,6.6006107,2.428845,5,0.8333333333333334,0.4364905634363539,-0.6323491720230283,,,,,0.012986690737307072,
BRK.B,EXIT04,neg,14,1.1511352,1.0562975,14,1.0,0.7846829880728186,0.8109990757674497,0.5,14.0,1.1511353254318237,1.0,0.09577489867806435,
BRK.B,EXIT04,pos,13,1.2040509,0.9471157,13,1.0,0.7718981569447084,0.8210558147207461,0.5,13.0,1.2040507793426514,1.0,0.5137844324111939,
BRK.B,EXIT07,neg,13,1.0705012,0.753163,13,1.0,0.7718981569447084,0.7542035708051756,0.5,13.0,1.0705012083053589,1.0,0.09577489867806435,
BRK.B,EXIT07,pos,13,1.1224002,0.9443306,13,1.0,0.7718981569447084,0.7056580711684369,0.5,13.0,1.122400164604187,1.0,0.5137844324111939,
BRK.B,EXIT18,neg,15,0.07299121,0.051664054,11,0.7333333333333333,0.48049110342313245,0.00714912030147076,0.5,15.0,0.07299121469259262,0.7333333333333333,0.09577489867806435,
BRK.B,EXIT18,pos,17,0.0412618,0.03827107,13,0.7647058823529411,0.5273775411082839,-0.004996236389248655,0.8,10.0,0.07310763746500015,0.9,0.5137844324111939,
BRK.B,EXIT21,neg,13,0.11435611,0.052931428,10,0.7692307692307693,0.49743126004873084,0.03351459426631245,0.5,13.0,0.11435611546039581,0.7692307692307693,0.09577489867806435,
BRK.B,EXIT21,pos,13,0.07981295,0.09855199,9,0.6923076923076923,0.4236888781333764,-0.009555760899481541,,,,,0.5137844324111939,
BRK.B,PRINT,neg,14,1.060439,0.94149446,13,0.9285714285714286,0.6853073044604219,0.7432981561225803,0.5,14.0,1.0604389905929565,0.9285714285714286,0.09577489867806435,
BRK.B,PRINT,pos,13,1.0714362,0.9093847,12,0.9230769230769231,0.6668546607175265,0.5691534381206553,0.5,13.0,1.0714361667633057,0.9230769230769231,0.5137844324111939,
BRKR,EXIT04,neg,5,5.3670015,1.0413795,4,0.8,0.37552826411853885,-3.520231308057479,,,,,0.29308031996091205,
BRKR,EXIT04,pos,4,4.5411468,5.643494,3,0.75,0.30063605244263664,1.055868070301798,,,,,3.210495114326477,
BRKR,EXIT07,neg,2,1.3312042,1.3312042,2,1.0,0.3423719528896193,1.1249285435676575,,,,,0.29308031996091205,
BRKR,EXIT07,pos,3,2.7196126,2.1987545,3,1.0,0.4384939195509822,1.0060246556133603,,,,,3.210495114326477,
BRKR,EXIT18,neg,1,0.46605492,0.46605492,1,1.0,0.20654329147389294,,,,,,0.29308031996091205,
BRKR,EXIT18,pos,2,0.1567235,0.1567235,1,0.5,0.09452865480086611,-0.2202187728881836,,,,,3.210495114326477,
BRKR,EXIT21,neg,2,0.6192952,0.6192952,2,1.0,0.3423719528896193,-0.024274573326110827,,,,,0.29308031996091205,
BRKR,EXIT21,pos,2,0.46191454,0.46191454,2,1.0,0.3423719528896193,-0.2485942459106445,,,,,3.210495114326477,
BRKR,PRINT,neg,23,3.147192,2.816012,21,0.9130434782608695,0.7320359570190598,1.4019017128428204,0.5,23.0,3.1471920013427734,0.9130434782608695,0.29308031996091205,
BRKR,PRINT,pos,23,4.373309,3.981086,21,0.9130434782608695,0.7320359570190598,2.7001024373086926,0.5,23.0,4.373309135437012,0.9130434782608695,3.210495114326477,
BRKU,EXIT04,neg,7,1.6474826,1.2433183,7,1.0,0.6456611570247934,0.9021793117033804,,,,,0.5991756319999695,
BRKU,EXIT04,pos,10,1.729064,1.6688036,10,1.0,0.7224598312333834,1.2017349348789614,0.5,10.0,1.7290639877319336,1.0,1.0683327615261078,
BRKU,EXIT07,neg,11,1.8919103,1.3848765,11,1.0,0.7411599827511859,1.1480807333352505,0.5,11.0,1.8919105529785156,1.0,0.5991756319999695,
BRKU,EXIT07,pos,7,2.3245335,2.0456438,7,1.0,0.6456611570247934,0.7075820105241666,,,,,1.0683327615261078,
BRKU,EXIT18,neg,5,0.25193757,0.0,2,0.4,0.11761823115925325,-0.23442236582366727,,,,,0.5991756319999695,
BRKU,EXIT18,pos,9,-0.27351853,-0.0,4,0.4444444444444444,0.188775429471914,-0.873340490194933,,,,,1.0683327615261078,
BRKU,EXIT21,neg,1,0.66459733,0.66459733,1,1.0,0.20654329147389294,,,,,,0.5991756319999695,
BRKU,EXIT21,pos,1,-0.5788752,-0.5788752,0,0.0,0.0,,,,,,1.0683327615261078,
BRKU,PRINT,neg,18,1.6950536,1.4827085,16,0.8888888888888888,0.6719975513339578,1.1180011799311098,0.5,18.0,1.6950535774230957,0.8888888888888888,0.5991756319999695,
BRKU,PRINT,pos,16,1.610778,1.2607973,13,0.8125,0.5699064013154177,0.720189877478844,0.5,16.0,1.6107780933380127,0.8125,1.0683327615261078,
BRLS,EXIT04,neg,3,19.026733,7.9703846,3,1.0,0.4384939195509822,-3.495803234690957,,,,,2.367276692893938e-06,
BRLS,EXIT07,neg,3,9.338688,2.2201405,3,1.0,0.4384939195509822,-5.995292404816141,,,,,2.367276692893938e-06,
BRLS,EXIT18,neg,4,0.042586207,0.09272194,2,0.5,0.15003570882017145,-2.7673997525075325,,,,,2.367276692893938e-06,
BRLS,EXIT18,pos,1,2.0408144,2.0408144,1,1.0,0.20654329147389294,,,,,,4.1977927684783936,
BRLS,EXIT21,neg,1,1.1363621,1.1363621,1,1.0,0.20654329147389294,,,,,,2.367276692893938e-06,
BRLS,PRINT,neg,5,11.923413,9.756097,5,1.0,0.565508505247919,4.30957918007989,,,,,2.367276692893938e-06,
BRLS,PRINT,pos,2,3.0125358,3.0125358,2,1.0,0.3423719528896193,-1.0028883361816403,,,,,4.1977927684783936,
BRLT,EXIT04,pos,1,-13.411013,-13.411013,0,0.0,0.0,,,,,,0.8920937061309815,
BRLT,EXIT07,neg,1,13.087453,13.087453,1,1.0,0.20654329147389294,,,,,,2.2867749009947147e-06,
BRLT,EXIT07,pos,1,-0.8126706,-0.8126706,0,0.0,0.0,,,,,,0.8920937061309815,
BRLT,EXIT18,neg,2,1.41276,1.41276,2,1.0,0.3423719528896193,1.3204583740234375,,,,,2.2867749009947147e-06,
BRLT,EXIT18,pos,2,-0.4585876,-0.4585876,0,0.0,0.0,-1.1339143753051757,,,,,0.8920937061309815,
BRLT,PRINT,neg,15,4.030818,3.5244346,13,0.8666666666666667,0.6211750079348376,2.2774912588927125,0.5,15.0,4.030818462371826,0.8666666666666667,2.2867749009947147e-06,
BRLT,PRINT,pos,17,2.980655,2.3437498,14,0.8235294117647058,0.5897007098262422,0.6790152945721215,0.5,17.0,2.9806551933288574,0.8235294117647058,0.8920937061309815,
BRN,EXIT04,neg,1,0.22176862,0.22176862,1,1.0,0.20654329147389294,,,,,,1.402936339378357,
BRN,EXIT07,pos,2,2.2159138,2.2159138,1,0.5,0.09452865480086611,-4.972496547698974,,,,,0.9797283485531807,
BRN,EXIT18,neg,1,0.009616971,0.009616971,1,1.0,0.20654329147389294,,,,,,1.402936339378357,
BRN,EXIT18,pos,2,-2.907775,-2.907775,0,0.0,0.0,-6.704080271720885,,,,,0.9797283485531807,
BRN,PRINT,neg,8,4.118416,3.3475056,7,0.875,0.5291051942301385,1.8836897181985899,0.5,8.0,4.118415832519531,0.875,1.402936339378357,
BRN,PRINT,pos,8,3.7676268,2.492772,7,0.875,0.5291051942301385,1.3639494463514708,0.5,8.0,3.7676267623901367,0.875,0.9797283485531807,
BRNS,EXIT04,neg,1,1.4359641,1.4359641,1,1.0,0.20654329147389294,,,,,,2.269260883331299,
BRNS,EXIT18,neg,1,2.638888,2.638888,1,1.0,0.20654329147389294,,,,,,2.269260883331299,
BRNS,PRINT,neg,3,3.362809,-0.5555513,1,0.3333333333333333,0.061490315276160515,-4.637067351064845,,,,,2.269260883331299,
BRNS,PRINT,pos,2,5.286666,5.286666,2,1.0,0.3423719528896193,4.87477237701416,,,,,3.973642833443591e-06,
BRNX,EXIT04,neg,21,11.572164,9.315365,20,0.9523809523809523,0.7733018341376451,7.699369390111974,0.5,21.0,11.572162628173828,0.9523809523809523,7.892156600952148,
BRNX,EXIT04,pos,23,6.386102,5.1520476,18,0.782608695652174,0.5809611981726509,2.234665822157681,0.5,23.0,6.386101722717285,0.782608695652174,0.5998567640781403,
BRNX,EXIT07,neg,17,10.514627,6.6434193,14,0.8235294117647058,0.5897007098262422,5.129623828209494,0.5,17.0,10.514626502990723,0.8235294117647058,7.892156600952148,
BRNX,EXIT07,pos,23,6.4392643,7.173684,17,0.7391304347826086,0.5352960945624944,1.6978582779305498,0.5,23.0,6.439263343811035,0.7391304347826086,0.5998567640781403,
BRNX,EXIT18,neg,19,0.20855053,1.3513498,11,0.5789473684210527,0.3627555146516011,-1.4486622609144875,,,,,7.892156600952148,
BRNX,EXIT18,pos,26,2.8689423,2.5210655,18,0.6923076923076923,0.5001138848576876,0.7279514958980284,0.5,26.0,2.8689420223236084,0.6923076923076923,0.5998567640781403,
BRNX,EXIT21,neg,12,0.6548264,-0.862087,5,0.4166666666666667,0.19325746190524656,-2.027842838120237,,,,,7.892156600952148,
BRNX,EXIT21,pos,14,-2.6214771,-0.37878752,6,0.42857142857142855,0.21380509930400526,-6.486594780567851,,,,,0.5998567640781403,
BRNX,PRINT,neg,21,12.730042,8.039999,20,0.9523809523809523,0.7733018341376451,7.493031221018678,0.5,21.0,12.730043411254883,0.9523809523809523,7.892156600952148,
BRNX,PRINT,pos,23,6.164508,5.7377043,17,0.7391304347826086,0.5352960945624944,1.3058483768574254,0.5,23.0,6.164506912231445,0.7391304347826086,0.5998567640781403,
BRO,EXIT04,neg,1,1.2071495,1.2071495,1,1.0,0.20654329147389294,,,,,,0.004802379758984898,
BRO,EXIT04,pos,6,4.5729895,4.3379297,6,1.0,0.6096569663469354,2.2237682126333915,,,,,0.19141583144664764,
BRO,EXIT07,neg,2,2.5482972,2.5482972,2,1.0,0.3423719528896193,1.2282739639282227,,,,,0.004802379758984898,
BRO,EXIT18,neg,1,0.988994,0.988994,1,1.0,0.20654329147389294,,,,,,0.004802379758984898,
BRO,PRINT,neg,21,2.1715715,1.8647487,19,0.9047619047619048,0.7108541613925933,1.4873310834331406,0.5,21.0,2.171571731567383,0.9047619047619048,0.004802379758984898,
BRO,PRINT,pos,19,2.6385908,2.7165031,19,1.0,0.8318156346315495,1.8691286111753924,0.5,19.0,2.6385908126831055,1.0,0.19141583144664764,
BROS,EXIT04,neg,14,3.956183,2.5733886,14,1.0,0.7846829880728186,1.477539149279909,0.5,14.0,3.9561824798583984,1.0,1.240965445836385,
BROS,EXIT04,pos,10,3.0051074,1.9270028,8,0.8,0.49015684672072346,0.48854427555151236,0.5,10.0,3.0051074028015137,0.8,1.0185210307439168,
BROS,EXIT07,neg,17,3.6412687,2.5218034,17,1.0,0.8156763396284354,1.5693540372748207,0.5,17.0,3.641268730163574,1.0,1.240965445836385,
BROS,EXIT07,pos,12,3.3954215,2.830729,11,0.9166666666666666,0.6461140782014047,1.2690406380588257,0.5,12.0,3.3954217433929443,0.9166666666666666,1.0185210307439168,
BROS,EXIT18,neg,15,0.14924356,0.19264555,13,0.8666666666666667,0.6211750079348376,-0.06565575174542226,,,,,1.240965445836385,
BROS,EXIT18,pos,14,0.84306,0.05342245,8,0.5714285714285714,0.3259026690286935,-0.9626484229024697,,,,,1.0185210307439168,
BROS,EXIT21,neg,9,0.2305664,0.018864632,5,0.5555555555555556,0.26664734574402965,-0.14258533622862724,,,,,1.240965445836385,
BROS,EXIT21,pos,9,1.3535117,0.34907174,6,0.6666666666666666,0.35419734749908977,-0.9638316087146128,,,,,1.0185210307439168,
BROS,PRINT,neg,26,2.8042903,2.0421357,25,0.9615384615384616,0.8110682300804161,1.35315300867519,0.5,26.0,2.804290294647217,0.9615384615384616,1.240965445836385,
BROS,PRINT,pos,18,2.9418814,1.7937634,16,0.8888888888888888,0.6719975513339578,1.0578605091535889,0.5,18.0,2.9418816566467285,0.8888888888888888,1.0185210307439168,
BRR,EXIT04,pos,6,7.6752915,7.8594756,6,1.0,0.6096569663469354,4.032910902644234,,,,,6.702211141586304,
BRR,EXIT07,neg,5,8.353271,6.8116326,5,1.0,0.565508505247919,3.4864635350125575,,,,,1.2178217967351277,
BRR,EXIT07,pos,8,5.792391,7.459428,7,0.875,0.5291051942301385,2.002961272704356,0.5,8.0,5.7923903465271,0.875,6.702211141586304,
BRR,EXIT18,neg,5,-1.0395646,0.0,2,0.4,0.11761823115925325,-4.150623962334711,,,,,1.2178217967351277,
BRR,EXIT18,pos,11,-0.45937157,-1.0416651,3,0.2727272727272727,0.09745880573921469,-1.7232591068519953,,,,,6.702211141586304,
BRR,PRINT,neg,25,3.7919233,3.5225697,21,0.84,0.6534598601976184,2.456895643770702,0.5,25.0,3.7919235229492188,0.84,1.2178217967351277,
BRR,PRINT,pos,21,6.2559843,5.413251,19,0.9047619047619048,0.7108541613925933,4.3552022117752704,0.5,21.0,6.255984306335449,0.9047619047619048,6.702211141586304,
BRRR,EXIT04,neg,2,1.4276382,1.4276382,2,1.0,0.3423719528896193,-0.2129697036743161,,,,,2.785413384437561,
BRRR,EXIT04,pos,6,2.3679006,2.4251075,6,1.0,0.6096569663469354,1.4685342830257346,,,,,0.07291144505143166,
BRRR,EXIT07,neg,7,2.0129104,2.2114954,6,0.8571428571428571,0.4868654966809702,0.33850368218477134,,,,,2.785413384437561,
BRRR,EXIT07,pos,2,4.726142,4.726142,2,1.0,0.3423719528896193,2.0876369142532347,,,,,0.07291144505143166,
BRRR,EXIT18,neg,3,1.2562107,1.7847166,3,1.0,0.4384939195509822,0.12855857124781234,,,,,2.785413384437561,
BRRR,EXIT18,pos,3,-0.14712477,0.32228208,2,0.6666666666666666,0.20765495512648788,-1.1346862836428682,,,,,0.07291144505143166,
BRRR,EXIT21,neg,1,-0.95184827,-0.95184827,0,0.0,0.0,,,,,,2.785413384437561,
BRRR,EXIT21,pos,1,-1.55441,-1.55441,0,0.0,0.0,,,,,,0.07291144505143166,
BRRR,PRINT,neg,19,1.9408482,1.751066,16,0.8421052631578947,0.6243407235682331,1.0357124235324278,0.5,19.0,1.9408481121063232,0.8421052631578947,2.785413384437561,
BRRR,PRINT,pos,19,2.6714423,2.391054,16,0.8421052631578947,0.6243407235682331,1.6798567822584896,0.5,19.0,2.6714420318603516,0.8421052631578947,0.07291144505143166,
BRSL,EXIT04,neg,1,1.3070382,1.3070382,1,1.0,0.20654329147389294,,,,,,2.0968807538350425,
BRSL,EXIT07,neg,2,1.4505935,1.4505935,2,1.0,0.3423719528896193,0.29023291826248165,,,,,2.0968807538350425,
BRSL,EXIT07,pos,2,5.645636,5.645636,1,0.5,0.09452865480086611,-6.57604662299156,,,,,0.092738451436162,
BRSL,PRINT,neg,24,2.2221694,1.9135234,23,0.9583333333333334,0.7975777375115778,1.6148706652624416,0.5,24.0,2.2221691608428955,0.9583333333333334,2.0968807538350425,
BRSL,PRINT,pos,16,2.3599217,2.6048713,13,0.8125,0.5699064013154177,0.845686763194837,0.5,16.0,2.359921455383301,0.8125,0.092738451436162,
BRSP,EXIT04,neg,1,-1.1087911,-1.1087911,0,0.0,0.0,,,,,,0.5159800574183464,
BRSP,EXIT07,neg,2,1.2293634,1.2293634,2,1.0,0.3423719528896193,-0.38348042368888846,,,,,0.5159800574183464,
BRSP,PRINT,neg,23,1.9973336,1.4403344,22,0.9565217391304348,0.7900841350594088,1.3285537684953483,0.5,23.0,1.9973336458206177,0.9565217391304348,0.5159800574183464,
BRSP,PRINT,pos,13,1.3535727,1.3108572,13,1.0,0.7718981569447084,0.8613574494539824,0.5,13.0,1.3535727262496948,1.0,0.2966577634215355,
BRT,EXIT04,neg,1,0.2702797,0.2702797,1,1.0,0.20654329147389294,,,,,,0.18947582940260568,
BRT,EXIT04,pos,1,0.8407317,0.8407317,1,1.0,0.20654329147389294,,,,,,0.5897438406944275,
BRT,PRINT,neg,16,1.4670364,1.2959913,14,0.875,0.6397666856325172,0.49211670746794334,0.5,16.0,1.4670363664627075,0.875,0.18947582940260568,
BRT,PRINT,pos,13,0.6472635,0.54973406,8,0.6153846153846154,0.3552248097226855,-0.054719599868360724,,,,,0.5897438406944275,
BRTX,EXIT04,neg,12,5.343479,3.2839923,9,0.75,0.4676896608793401,1.365837628160019,0.5,12.0,5.343479156494141,0.75,3.203025698661804,
BRTX,EXIT04,pos,8,6.356811,5.016244,7,0.875,0.5291051942301385,2.297673307136196,0.5,8.0,6.3568115234375,0.875,0.015152438671558835,
BRTX,EXIT07,neg,14,4.642582,4.478603,11,0.7857142857142857,0.5241027622679172,1.6423297492652558,0.5,14.0,4.642581939697266,0.7857142857142857,3.203025698661804,
BRTX,EXIT07,pos,8,5.5735393,4.9798903,7,0.875,0.5291051942301385,-0.3616255294647903,,,,,0.015152438671558835,
BRTX,EXIT18,neg,14,1.4554809,0.5984895,8,0.5714285714285714,0.3259026690286935,-0.30398195730311506,,,,,3.203025698661804,
BRTX,EXIT18,pos,9,-0.81711346,-0.7142906,3,0.3333333333333333,0.12058159868274292,-2.9257017757246677,,,,,0.015152438671558835,
BRTX,EXIT21,neg,4,-0.108617365,-0.3994695,1,0.25,0.045586062644636216,-1.5581452548917454,,,,,3.203025698661804,
BRTX,PRINT,neg,25,5.5352592,4.545454,22,0.88,0.7004380781662651,3.4267138644948814,0.5,25.0,5.535259246826172,0.88,3.203025698661804,
BRTX,PRINT,pos,18,3.0955894,1.9047604,11,0.6111111111111112,0.3861866858065617,-0.21979796602337354,0.8,16.0,4.202272415161133,0.6875,0.015152438671558835,
BRUN,EXIT04,neg,15,6.434959,6.313321,13,0.8666666666666667,0.6211750079348376,3.872079626303494,0.5,15.0,6.4349589347839355,0.8666666666666667,1.203660527865092,
BRUN,EXIT04,pos,11,11.790236,14.051914,11,1.0,0.7411599827511859,6.99943715659342,0.5,11.0,11.790236473083496,1.0,0.3949650377035141,
BRUN,EXIT07,neg,20,7.0093822,6.619092,17,0.85,0.6395767041130426,4.36545523538223,0.5,20.0,7.009382724761963,0.85,1.203660527865092,
BRUN,EXIT07,pos,15,9.69972,8.599128,14,0.9333333333333333,0.70182922447576,5.512375948139882,0.5,15.0,9.69972038269043,0.9333333333333333,0.3949650377035141,
BRUN,EXIT18,neg,21,-0.0037341984,-0.23428106,10,0.47619047619047616,0.28343712296762946,-0.8607633952085657,,,,,1.203660527865092,
BRUN,EXIT18,pos,13,0.95418155,-0.31028223,5,0.38461538461538464,0.17709446581236818,-1.645674192347974,,,,,0.3949650377035141,
BRUN,EXIT21,neg,5,1.6307869,0.71286,4,0.8,0.37552826411853885,-0.13342783330578878,,,,,1.203660527865092,
BRUN,EXIT21,pos,6,2.4803283,1.0563152,3,0.5,0.1876128068994087,-1.2945335243116847,,,,,0.3949650377035141,
BRUN,PRINT,neg,28,5.5932612,5.263201,22,0.7857142857142857,0.6046105292072612,3.291338767892086,0.5,28.0,5.593261241912842,0.7857142857142857,1.203660527865092,
BRUN,PRINT,pos,18,10.095041,7.5272307,16,0.8888888888888888,0.6719975513339578,6.136238154128508,0.5,18.0,10.09504222869873,0.8888888888888888,0.3949650377035141,
BRUNW,EXIT07,neg,1,14.856112,14.856112,1,1.0,0.20654329147389294,,,,,,,
BRUNW,EXIT18,pos,1,22.681652,22.681652,1,1.0,0.20654329147389294,,,,,,,
BRUNW,PRINT,neg,2,6.9963303,6.9963303,1,0.5,0.09452865480086611,-14.388772277832032,,,,,,
BRUNW,PRINT,pos,2,29.093693,29.093693,2,1.0,0.3423719528896193,26.007566070556642,,,,,,
BRVE,PRINT,neg,6,5.3916373,4.8852077,5,0.8333333333333334,0.4364905634363539,1.245609095602509,,,,,0.035961031913757324,
BRVE,PRINT,pos,6,2.6610413,1.0152432,4,0.6666666666666666,0.2999883213415286,-1.3914688419385932,,,,,0.6856716871261597,
BRW,EXIT07,pos,1,0.46604934,0.46604934,1,1.0,0.20654329147389294,,,,,,0.1828194350004196,
BRW,PRINT,neg,14,0.9001448,1.0475366,11,0.7857142857142857,0.5241027622679172,0.4809293564196896,0.5,14.0,0.9001448750495911,0.7857142857142857,0.3014534796987261,
BRW,PRINT,pos,11,1.1578486,1.0558032,11,1.0,0.7411599827511859,0.8508204150678239,0.5,11.0,1.1578484773635864,1.0,0.1828194350004196,
BRX,EXIT04,neg,2,1.9297013,1.9297013,2,1.0,0.3423719528896193,0.8277140736579898,,,,,0.2953720688819885,
BRX,EXIT07,neg,6,1.7181633,1.844721,6,1.0,0.6096569663469354,0.9578085981264625,,,,,0.2953720688819885,
BRX,EXIT07,pos,4,1.1487373,1.279321,4,1.0,0.5100999795960008,0.7686443359219639,,,,,0.2941829040646553,
BRX,PRINT,neg,24,1.3426679,1.4043236,24,1.0,0.8620194241710247,1.0212647477745107,0.5,24.0,1.342668056488037,1.0,0.2953720688819885,
BRX,PRINT,pos,13,0.95509523,0.70271266,12,0.9230769230769231,0.6668546607175265,0.4503530906344849,0.5,13.0,0.9550952315330505,0.9230769230769231,0.2941829040646553,
BRZE,EXIT04,neg,9,4.687551,2.4989817,9,1.0,0.7008472464490406,2.395199167154488,0.5,9.0,4.687551498413086,1.0,0.021615999384721363,
BRZE,EXIT04,pos,14,5.625677,5.934019,14,1.0,0.7846829880728186,3.912632588607673,0.5,14.0,5.625677585601807,1.0,0.3045826256275177,
BRZE,EXIT07,neg,9,3.5899186,2.940751,8,0.8888888888888888,0.5649937852319398,1.4618480142197523,0.5,9.0,3.589918375015259,0.8888888888888888,0.021615999384721363,
BRZE,EXIT07,pos,11,4.5649323,3.4514904,11,1.0,0.7411599827511859,2.2386848655467215,0.5,11.0,4.564932346343994,1.0,0.3045826256275177,
BRZE,EXIT18,neg,3,0.16314824,0.19090939,2,0.6666666666666666,0.20765495512648788,-1.9448233091538496,,,,,0.021615999384721363,
BRZE,EXIT18,pos,4,0.07871997,0.0002412796,2,0.5,0.15003570882017145,-0.7883067339003514,,,,,0.3045826256275177,
BRZE,EXIT21,pos,2,-0.09652424,-0.09652424,0,0.0,0.0,-0.2857117462158203,,,,,0.3045826256275177,
BRZE,PRINT,neg,20,3.8679047,3.7722554,16,0.8,0.5839782779742402,2.3308599405309565,0.5,20.0,3.8679041862487793,0.8,0.021615999384721363,
BRZE,PRINT,pos,21,5.1791873,5.1527953,18,0.8571428571428571,0.6536350585077049,3.19281607172561,0.5,21.0,5.179187774658203,0.8571428571428571,0.3045826256275177,
BRZU,EXIT04,neg,1,7.169553,7.169553,1,1.0,0.20654329147389294,,,,,,0.6294374167919159,
BRZU,EXIT04,pos,4,2.8312774,2.6475956,4,1.0,0.5100999795960008,0.5785346662742996,,,,,0.07708645053207874,
BRZU,PRINT,neg,14,2.5081544,2.706039,11,0.7857142857142857,0.5241027622679172,0.7549268347367581,0.5,14.0,2.5081546306610107,0.7857142857142857,0.6294374167919159,
BRZU,PRINT,pos,12,3.2140188,3.4444523,11,0.9166666666666666,0.6461140782014047,1.9405548446620549,0.5,12.0,3.2140185832977295,0.9166666666666666,0.07708645053207874,
BSAA,PRINT,neg,1,0.55137587,0.55137587,1,1.0,0.20654329147389294,,,,,,,
BSAC,EXIT04,neg,1,2.238094,2.238094,1,1.0,0.20654329147389294,,,,,,1.514419049024582,
BSAC,EXIT07,neg,1,1.410938,1.410938,1,1.0,0.20654329147389294,,,,,,1.514419049024582,
BSAC,EXIT07,pos,2,1.2571715,1.2571715,2,1.0,0.3423719528896193,1.1849191570281983,,,,,1.3038809537887572,
BSAC,PRINT,neg,17,2.2811942,2.2951298,17,1.0,0.8156763396284354,1.8133894796349708,0.5,17.0,2.281193971633911,1.0,1.514419049024582,
BSAC,PRINT,pos,24,1.6185901,1.848742,21,0.875,0.6899571185214244,1.0532639700065918,0.5,24.0,1.618589997291565,0.875,1.3038809537887572,
BSBR,EXIT04,neg,2,3.7709029,3.7709029,2,1.0,0.3423719528896193,0.45356666564941417,,,,,0.6147311131159464,
BSBR,EXIT04,pos,1,0.7421024,0.7421024,1,1.0,0.20654329147389294,,,,,,0.29650329798460007,
BSBR,EXIT07,neg,2,6.0001464,6.0001464,2,1.0,0.3423719528896193,-5.4083942818641635,,,,,0.6147311131159464,
BSBR,EXIT18,neg,1,9.375,9.375,1,1.0,0.20654329147389294,,,,,,0.6147311131159464,
BSBR,EXIT18,pos,1,0.19454765,0.19454765,1,1.0,0.20654329147389294,,,,,,0.29650329798460007,
BSBR,PRINT,neg,21,2.302979,1.903764,19,0.9047619047619048,0.7108541613925933,1.0961573858325424,0.5,21.0,2.302978992462158,0.9047619047619048,0.6147311131159464,
BSBR,PRINT,pos,16,1.8158215,1.712268,15,0.9375,0.7167073163197013,1.1028742428841682,0.5,16.0,1.8158214092254639,0.9375,0.29650329798460007,
BSCV,PRINT,neg,2,0.64084303,0.64084303,2,1.0,0.3423719528896193,0.4630275738239289,,,,,0.19009657842772348,
BSEM,EXIT04,pos,1,3.3934298,3.3934298,1,1.0,0.20654329147389294,,,,,,0.38806432485580444,
BSEM,EXIT07,neg,1,11.967617,11.967617,1,1.0,0.20654329147389294,,,,,,1.7940104007720947,
BSEM,EXIT07,pos,1,-1.3933048,-1.3933048,0,0.0,0.0,,,,,,0.38806432485580444,
BSEM,EXIT18,neg,1,2.8645804,2.8645804,1,1.0,0.20654329147389294,,,,,,1.7940104007720947,
BSEM,EXIT18,pos,1,-3.5911632,-3.5911632,0,0.0,0.0,,,,,,0.38806432485580444,
BSEM,PRINT,neg,7,7.4284563,5.061539,7,1.0,0.6456611570247934,3.6168679147262686,,,,,1.7940104007720947,
BSEM,PRINT,pos,6,12.842702,8.578438,5,0.8333333333333334,0.4364905634363539,0.05634852946324109,,,,,0.38806432485580444,
BSET,EXIT07,neg,1,3.061283,3.061283,1,1.0,0.20654329147389294,,,,,,0.2840123325586319,
BSET,EXIT07,pos,3,2.1753354,3.0513961,2,0.6666666666666666,0.20765495512648788,-0.49494195756884407,,,,,0.6335315306981405,
BSET,PRINT,neg,20,2.133952,1.9703298,19,0.95,0.7638641064874331,1.3641500576082441,0.5,20.0,2.1339519023895264,0.95,0.2840123325586319,
BSET,PRINT,pos,19,2.5279899,2.11249,18,0.9473684210526315,0.7536078466345479,1.5961292623460477,0.5,19.0,2.5279898643493652,0.9473684210526315,0.6335315306981405,
